mutational_propensity	cancer_type	gene	variant	Beta_value	P	FDR
MP5	UCEC	TDRD5	TSS_methylation	0.428839597797452	0.018536762052841	0.079624201749403
MP5	UCEC	CACNA1S	germline missense	-0.003485816286007	0.013070941940044	0.06081192495162
MP5	UCEC	CACNA1S	Somatic_Nsy_mutations	3.33495152431977	9.04752084807641E-18	2.36893439113499E-14
MP5	UCEC	TMCC2	germline missense	-0.008358445472334	0.011008460575036	0.053249333113061
MP5	UCEC	TMCC2	SCNAs	-0.95116388972481	0.00218350038743	0.01468062672867
MP5	UCEC	CR1	germline missense	-0.00377273287292	0.019594912130921	0.083064558926177
MP5	UCEC	CR1	Somatic_Nsy_mutations	2.69506791386204	9.14692969122153E-13	2.77785659757417E-10
MP5	UCEC	CR1	SCNAs	-0.593627332269711	0.021730480739498	0.089820998524144
MP5	UCEC	VASH2	germline missense	-0.009078160575424	0.023267244564146	0.094596139869708
MP5	UCEC	VASH2	Somatic_Nsy_mutations	2.07349747106638	0.017897944530473	0.0775298830836
MP5	UCEC	EPRS	germline missense	-0.004238686260141	0.014948458779973	0.067441754281481
MP5	UCEC	EPRS	Somatic_Nsy_mutations	1.73863973815375	8.04423684546359E-06	0.000140618833835
MP5	UCEC	EPRS	SCNAs	-0.727771985823787	0.011571425531621	0.055399879547929
MP5	UCEC	CAPN2	germline missense	0.006033187260474	0.001078552833688	0.008250467165857
MP5	UCEC	CAPN2	Somatic_Nsy_mutations	2.81534365810257	2.48206956314437E-07	7.66399793269482E-06
MP5	UCEC	CAPN2	TSS_methylation	0.465907475977506	0.01678663433423	0.073789352316305
MP5	UCEC	ARID4B	germline missense	-0.004399386901672	0.013699317541819	0.063058679856238
MP5	UCEC	ARID4B	Somatic_Nsy_mutations	2.68845312264269	3.65012064193761E-11	5.32154082091244E-09
MP5	UCEC	ARID4B	SCNAs	-0.727030690475658	0.006004503582325	0.032941886233174
MP5	UCEC	PXDN	germline missense	0.008103524435467	0.023218446440872	0.094453238753651
MP5	UCEC	PXDN	Somatic_Nsy_mutations	2.01523909869687	2.9337078026363E-05	0.000415028832511
MP5	UCEC	MYT1L	Germline_truncation	0.011069493915847	0.000288128194724	0.002769312292128
MP5	UCEC	MYT1L	Somatic_Nsy_mutations	3.40380081572633	2.6436315063015E-17	5.5077361949995E-14
MP5	UCEC	ALK	Germline_truncation	-0.009258156702546	0.024229250920792	0.097537195184163
MP5	UCEC	ALK	Somatic_Nsy_mutations	3.01031373129934	2.62357766119831E-09	1.6905018733726E-07
MP5	UCEC	ALK	SCNAs	-0.781045505828489	0.012148051549745	0.057549092324506
MP5	UCEC	MRPL53	germline missense	0.010399599032517	0.007540103299486	0.039571501256674
MP5	UCEC	MRPL53	SCNAs	-0.932699474516997	0.008198552264066	0.042284949356519
MP5	UCEC	POLR1A	germline missense	-0.00723605831544	0.003575120402093	0.021777572580104
MP5	UCEC	POLR1A	Somatic_Nsy_mutations	2.03032179439519	1.72341810103179E-05	0.00026660486833
MP5	UCEC	POLR1A	SCNAs	-0.835173858588492	0.013021915886454	0.06063850317328
MP5	UCEC	FAHD2B	germline missense	0.010547970287326	0.01356232215547	0.062578140873388
MP5	UCEC	FAHD2B	SCNAs	-0.929941933659888	0.014302864460658	0.065219468008701
MP5	UCEC	ACTR1B	germline missense	0.009971215349164	0.012361443592295	0.058287796954775
MP5	UCEC	ACTR1B	Somatic_Nsy_mutations	3.16250755420507	3.24590849054155E-05	0.000452146669041
MP5	UCEC	ACTR1B	SCNAs	-0.869590375530345	0.014539985927453	0.066039973303993
MP5	UCEC	PAX8	germline missense	-0.005117754185481	0.019155163920107	0.081668565089761
MP5	UCEC	PAX8	Somatic_Nsy_mutations	1.81038053899516	0.008493841166245	0.043478090695525
MP5	UCEC	FMNL2	Germline_truncation	0.003568698975632	0.021102272745891	0.087853286595463
MP5	UCEC	FMNL2	Somatic_Nsy_mutations	3.23631679769736	9.6500410926628E-08	3.46548957455339E-06
MP5	UCEC	XIRP2	germline missense	-0.003583475867144	0.008146663120023	0.042075566026473
MP5	UCEC	XIRP2	Somatic_Nsy_mutations	2.52470179856088	3.27132986830439E-11	4.86073458560725E-09
MP5	UCEC	SLC11A1	germline missense	0.007162267060383	0.020050148015036	0.084463983971852
MP5	UCEC	SLC11A1	Somatic_Nsy_mutations	2.68352035711032	0.002046935882432	0.013928710712807
MP5	UCEC	UGT1A1	Germline_truncation	-0.010032340382917	0.019308786699611	0.082166240792626
MP5	UCEC	UGT1A1	Somatic_Nsy_mutations	1.56943058261734	0.012915752974155	0.06026646356951
MP5	UCEC	CAPN10	germline missense	0.007591795558249	0.000274174540426	0.002658274732526
MP5	UCEC	CAPN10	Somatic_Nsy_mutations	2.47913610833641	5.18578495422503E-05	0.000668442692175
MP5	UCEC	TSEN2	germline missense	0.009433058427063	0.018372401027974	0.079094298685475
MP5	UCEC	TSEN2	Somatic_Nsy_mutations	3.18966641614684	3.46647188599216E-08	1.46424618866862E-06
MP5	UCEC	CLASP2	germline missense	-0.006005482099988	0.011036229702741	0.053354352070568
MP5	UCEC	CLASP2	Somatic_Nsy_mutations	2.58153827895642	6.43881554225464E-10	5.40068893595277E-08
MP5	UCEC	TRAK1	germline missense	-0.005722336898111	0.011391338702092	0.054727007725327
MP5	UCEC	TRAK1	Somatic_Nsy_mutations	2.07578145000256	0.000225302682935	0.002258349690639
MP5	UCEC	FAM198A	germline missense	0.00978931954743	0.010274138489811	0.050451038834749
MP5	UCEC	FAM198A	Somatic_Nsy_mutations	3.33866522774321	1.79197002556951E-05	0.000275035602245
MP5	UCEC	WDR6	germline missense	0.005762919344697	0.015887544275356	0.070773813739877
MP5	UCEC	WDR6	Somatic_Nsy_mutations	1.86113467713165	0.002571354552782	0.01672368744684
MP5	UCEC	QRICH1	germline missense	-0.009098809992018	0.006915071387367	0.036901965730159
MP5	UCEC	QRICH1	Somatic_Nsy_mutations	2.32910070617699	0.000125626535409	0.001388290366432
MP5	UCEC	PARP9	germline missense	-0.004956005782119	0.017000106011035	0.074481560697224
MP5	UCEC	PARP9	Somatic_Nsy_mutations	2.94114787938282	3.95516186677865E-08	1.63887156257392E-06
MP5	UCEC	MYLK	germline missense	-0.007273359916258	0.004844281380909	0.027779347201355
MP5	UCEC	MYLK	Somatic_Nsy_mutations	2.28620232311163	3.0411424373074E-06	6.24392915209212E-05
MP5	UCEC	NCAPG	germline missense	0.019649176391598	3.85625994496243E-06	7.60791672839976E-05
MP5	UCEC	NCAPG	Somatic_Nsy_mutations	2.77313316944797	5.78523305859681E-07	1.56553577723671E-05
MP5	UCEC	FAM114A1	germline missense	0.010094697172695	0.021557513740489	0.08929574209642
MP5	UCEC	FAM114A1	Somatic_Nsy_mutations	3.51812927030006	5.54615417412234E-06	0.000102931096567
MP5	UCEC	YIPF7	germline missense	-0.004438933286488	0.018309235445902	0.078905763541363
MP5	UCEC	YIPF7	Somatic_Nsy_mutations	2.04746355440567	0.009480652804833	0.047399839109593
MP5	UCEC	YIPF7	SCNAs	0.847835892130366	0.018353678462792	0.079046308443066
MP5	UCEC	ANKRD17	germline missense	0.011625628915849	0.001267063087838	0.009415912079438
MP5	UCEC	ANKRD17	Somatic_Nsy_mutations	2.90845957430966	6.12113969430536E-13	2.0222183355831E-10
MP5	UCEC	AFM	germline missense	0.007650241892439	0.024641765000934	0.098781185490979
MP5	UCEC	AFM	Somatic_Nsy_mutations	3.14611089743399	3.78033937689866E-08	1.57552900905652E-06
MP5	UCEC	QRFPR	germline missense	0.006814542719912	0.009335535286418	0.046831399517274
MP5	UCEC	QRFPR	Somatic_Nsy_mutations	2.84789388881571	7.86247407935625E-07	2.02795730527123E-05
MP5	UCEC	INTU	germline missense	0.008982127035395	0.004355189672504	0.025499399505257
MP5	UCEC	INTU	Somatic_Nsy_mutations	3.25242759095793	2.32440793435085E-13	9.3631597448666E-11
MP5	UCEC	VEGFC	germline missense	0.015149386953092	0.000341180262263	0.003193204661147
MP5	UCEC	VEGFC	Somatic_Nsy_mutations	2.7039333994081	1.60314270531944E-06	3.6818799395593E-05
MP5	UCEC	VEGFC	TSS_methylation	0.426503478821895	0.020061005972026	0.084487300832405
MP5	UCEC	ACSL1	germline missense	-0.004016465518857	0.02308691323532	0.094056392287951
MP5	UCEC	ACSL1	Somatic_Nsy_mutations	2.98822495833526	1.39448223516907E-09	1.00967600880948E-07
MP5	UCEC	NSUN2	germline missense	0.013868532197282	0.000821141356351	0.006591334828623
MP5	UCEC	NSUN2	Somatic_Nsy_mutations	2.24897674294327	2.85403538914093E-05	0.000405415308547
MP5	UCEC	CCT5	germline missense	0.0081466690453	0.011613801421582	0.055549228769902
MP5	UCEC	CCT5	Somatic_Nsy_mutations	3.3294018286898	2.53446236568445E-05	0.000367153114113
MP5	UCEC	FAM169A	germline missense	-0.006003781693162	0.018774601251623	0.080430892314436
MP5	UCEC	FAM169A	Somatic_Nsy_mutations	3.79976142559064	1.45699905402585E-09	1.04556410634012E-07
MP5	UCEC	TMEM161B	germline missense	-0.006023143309554	0.021605744300778	0.089457273970885
MP5	UCEC	TMEM161B	Somatic_Nsy_mutations	2.05436089178897	0.001668883417883	0.011786694449052
MP5	UCEC	YTHDC2	germline missense	-0.003823807075802	0.008922931040905	0.045199252987232
MP5	UCEC	YTHDC2	Somatic_Nsy_mutations	2.69375450982452	1.33481287288153E-09	9.74421240279706E-08
MP5	UCEC	DMXL1	germline missense	-0.005382385767039	0.006150606028542	0.033582731828502
MP5	UCEC	DMXL1	Somatic_Nsy_mutations	2.49951847906744	5.12961968422714E-11	7.01407615763665E-09
MP5	UCEC	RBM27	germline missense	-0.005104739229516	0.024854714291922	0.099381926705029
MP5	UCEC	RBM27	Somatic_Nsy_mutations	2.20276633447722	4.4338105595901E-09	2.59696916198289E-07
MP5	UCEC	ARHGEF37	germline missense	0.01096893284397	0.018372759426867	0.079094298685475
MP5	UCEC	ARHGEF37	Somatic_Nsy_mutations	1.74955263487047	0.018319928732643	0.078936136210566
MP5	UCEC	CCDC69	germline missense	0.006358580826457	0.016417025349536	0.072570203586983
MP5	UCEC	CCDC69	Somatic_Nsy_mutations	2.24821260049267	0.002396307242327	0.015803768203284
MP5	UCEC	GEMIN5	germline missense	0.006364704017113	0.003881003736663	0.023269209060556
MP5	UCEC	GEMIN5	Somatic_Nsy_mutations	3.37013091996145	2.32025088347361E-11	3.70767611913271E-09
MP5	UCEC	KDM1B	germline missense	-0.006160678342095	0.007318224584706	0.038622556659338
MP5	UCEC	KDM1B	Somatic_Nsy_mutations	2.86218884275507	2.45993726299658E-07	7.60899751483341E-06
MP5	UCEC	PKHD1	Germline_truncation	-0.007647621570122	0.015825268734531	0.070545053926786
MP5	UCEC	PKHD1	Somatic_Nsy_mutations	2.85538359212559	1.76295451027799E-12	4.72452301650653E-10
MP5	UCEC	HMGCLL1	germline missense	-0.009199795896134	0.024119674402105	0.097209186343303
MP5	UCEC	HMGCLL1	Somatic_Nsy_mutations	2.6359674086695	7.99645192134767E-06	0.000139935019732
MP5	UCEC	RAB23	germline missense	0.009609091559802	0.022337692567186	0.091748711361322
MP5	UCEC	RAB23	Somatic_Nsy_mutations	2.29478018346795	0.008029456191743	0.041598847934099
MP5	UCEC	GABRR2	germline missense	0.006121772010686	0.019003323757425	0.081162280076347
MP5	UCEC	GABRR2	Somatic_Nsy_mutations	3.7944298295355	1.04804573666859E-07	3.70759813317436E-06
MP5	UCEC	VNN1	germline missense	-0.004944234104681	0.022849726786239	0.093346882359103
MP5	UCEC	VNN1	Somatic_Nsy_mutations	3.70533200392935	2.21644181558562E-12	5.70317264834805E-10
MP5	UCEC	AHI1	germline missense	0.008135679743236	0.012110435593492	0.057401745694396
MP5	UCEC	AHI1	Somatic_Nsy_mutations	2.90021864125024	8.32994082130701E-08	3.07297009147628E-06
MP5	UCEC	LATS1	germline missense	0.008211675027274	0.024793121491665	0.099221647170072
MP5	UCEC	LATS1	Somatic_Nsy_mutations	2.69045741714011	2.80443129553396E-09	1.78918468915863E-07
MP5	UCEC	FNDC1	germline missense	-0.004885401987068	0.003020455144446	0.019028818304901
MP5	UCEC	FNDC1	Somatic_Nsy_mutations	2.2142695069258	2.67121849902385E-07	8.13818692365052E-06
MP5	UCEC	RADIL	germline missense	0.004945469424692	0.001749314366098	0.012261337565303
MP5	UCEC	RADIL	Somatic_Nsy_mutations	3.56666874167593	4.23598350766798E-06	8.22309608768377E-05
MP5	UCEC	NUPL2	Germline_truncation	-0.008620862538521	0.012792711999493	0.05982055523528
MP5	UCEC	NUPL2	Somatic_Nsy_mutations	2.23722594527504	0.000307388924602	0.002926992749911
MP5	UCEC	SCRN1	germline missense	-0.00536612561354	0.01482971531841	0.067059053426854
MP5	UCEC	SCRN1	Somatic_Nsy_mutations	2.31355443218933	0.000731200687605	0.005985910107641
MP5	UCEC	NPC1L1	germline missense	-0.005074709770287	0.002913854140745	0.018501006779862
MP5	UCEC	NPC1L1	Somatic_Nsy_mutations	1.55925608197787	0.002354204128401	0.015584630473397
MP5	UCEC	PHTF2	germline missense	0.008888371667645	0.017937236566678	0.077653213160544
MP5	UCEC	PHTF2	Somatic_Nsy_mutations	2.84438117970027	5.76088388573602E-11	7.6926658729474E-09
MP5	UCEC	SEMA3D	germline missense	0.00701141271988	0.010809720453848	0.052470080323066
MP5	UCEC	SEMA3D	Somatic_Nsy_mutations	2.20565624505797	0.000751142719321	0.006120459595644
MP5	UCEC	LMTK2	germline missense	-0.00444181124328	0.010509964288171	0.051344359461913
MP5	UCEC	LMTK2	Somatic_Nsy_mutations	2.77577648677982	3.19246824773085E-10	3.05763656849896E-08
MP5	UCEC	LMTK2	TSS_methylation	0.553850769510703	0.002761569410392	0.017722265589555
MP5	UCEC	LRWD1	germline missense	-0.008494669741133	0.002698186436062	0.017396897499161
MP5	UCEC	LRWD1	Somatic_Nsy_mutations	1.80969220566805	0.023806324642593	0.096282572294795
MP5	UCEC	CNTNAP2	germline missense	-0.005222045878857	0.013610610955584	0.062750143632752
MP5	UCEC	CNTNAP2	Somatic_Nsy_mutations	2.67770927697052	4.81502268901546E-11	6.64960467664206E-09
MP5	UCEC	MTMR7	germline missense	-0.010319795062942	0.010559215890564	0.051521315388873
MP5	UCEC	MTMR7	Somatic_Nsy_mutations	3.56908221298872	4.94529836939973E-13	1.69589598382551E-10
MP5	UCEC	MTMR7	TSS_methylation	0.435723229236411	0.011006763667586	0.053243783421801
MP5	UCEC	R3HCC1	germline missense	0.009177759527319	0.02266389318506	0.092768312844689
MP5	UCEC	R3HCC1	Somatic_Nsy_mutations	2.06862824975626	0.011618311540051	0.055568057336378
MP5	UCEC	ADAM18	germline missense	0.008818469297343	0.001157930013927	0.008747500303279
MP5	UCEC	ADAM18	Somatic_Nsy_mutations	3.79918561303967	1.1045908286493E-06	2.6964986845883E-05
MP5	UCEC	TOX	germline missense	-0.004205753225672	0.019824570854714	0.083754078551435
MP5	UCEC	TOX	Somatic_Nsy_mutations	2.95990515723749	3.09294803188192E-08	1.32877436555502E-06
MP5	UCEC	TOX	TSS_methylation	0.505667495451324	0.012689061554172	0.059460362193497
MP5	UCEC	RUNX1T1	germline missense	-0.006203043201352	0.012290531213816	0.058043828841105
MP5	UCEC	RUNX1T1	Somatic_Nsy_mutations	3.08547870222337	4.86668521061654E-09	2.81813944909808E-07
MP5	UCEC	RUNX1T1	TSS_methylation	0.573340754516583	0.001685362388202	0.011884171951511
MP5	UCEC	TEK	germline missense	0.004423384303478	0.012152943028366	0.057565578797435
MP5	UCEC	TEK	Somatic_Nsy_mutations	3.37157273803337	9.18167985138229E-16	1.03430555888629E-12
MP5	UCEC	IL11RA	germline missense	0.008581879143856	0.020149904096312	0.084773271545241
MP5	UCEC	IL11RA	Somatic_Nsy_mutations	2.1122285374003	0.007283777362108	0.038480588045605
MP5	UCEC	CENPP	germline missense	0.010652175440419	0.017959729525045	0.077729338180581
MP5	UCEC	CENPP	Somatic_Nsy_mutations	2.5130126836841	0.002978001375572	0.018817759620149
MP5	UCEC	CENPP	SCNAs	0.928573526443976	0.005361963227377	0.030102936575209
MP5	UCEC	SMC2	germline missense	0.006385731174278	0.017427229617435	0.075968104341155
MP5	UCEC	SMC2	Somatic_Nsy_mutations	2.349114478212	3.69464294111985E-07	1.07309134717376E-05
MP5	UCEC	SMC2	SCNAs	0.740014805249987	0.021398565737681	0.088793003449483
MP5	UCEC	MAN1B1	germline missense	0.007002557524477	0.00037203957096	0.003430164126145
MP5	UCEC	MAN1B1	SCNAs	0.817244333454988	0.00789610062473	0.041053959980816
MP5	UCEC	MAN1B1	TSS_methylation	1.13604881159609	0.005407300124807	0.030315302169619
MP5	UCEC	CACNA1B	germline missense	0.010254241197319	0.000526437813311	0.004569300047305
MP5	UCEC	CACNA1B	Germline_structural_varinat	-0.005377278665248	0.008153398160927	0.04210810603376
MP5	UCEC	CACNA1B	Somatic_Nsy_mutations	2.21211501155233	6.9024625794493E-09	3.75566846263347E-07
MP5	UCEC	WDFY4	germline missense	0.005533153882083	0.000552411563047	0.004758505082014
MP5	UCEC	WDFY4	Somatic_Nsy_mutations	2.73060671540536	1.51801510793923E-15	1.55621447224272E-12
MP5	UCEC	OGDHL	germline missense	-0.007566330581866	0.022704161536046	0.092883755042716
MP5	UCEC	OGDHL	Somatic_Nsy_mutations	2.11994686757089	3.37526437796674E-05	0.000467171855364
MP5	UCEC	VCL	germline missense	-0.009231947920539	0.01453505883608	0.066026494596694
MP5	UCEC	VCL	Somatic_Nsy_mutations	2.86957410806393	7.00835617278795E-07	1.84373531380136E-05
MP5	UCEC	PANK1	germline missense	-0.010190551215714	0.013724282832758	0.063141998968129
MP5	UCEC	PANK1	Somatic_Nsy_mutations	3.54430540392718	2.86690602721272E-05	0.000407004868265
MP5	UCEC	CPN1	germline missense	0.007020743242061	0.010987338495322	0.053169728452251
MP5	UCEC	CPN1	Somatic_Nsy_mutations	3.5968350794531	8.01022126685209E-07	2.05812018536029E-05
MP5	UCEC	TACC2	germline missense	-0.003338308180191	0.015497191546844	0.069363437486434
MP5	UCEC	TACC2	Somatic_Nsy_mutations	2.53793661737795	1.91689497445625E-08	8.87478859428304E-07
MP5	UCEC	KNDC1	germline missense	-0.004276145460341	0.023346232427471	0.094839420043271
MP5	UCEC	KNDC1	Somatic_Nsy_mutations	2.359350515739	3.61116227448266E-05	0.000494301912861
MP5	UCEC	TRIM22	germline missense	-0.00607074953788	0.010789073727269	0.052396114221641
MP5	UCEC	TRIM22	Somatic_Nsy_mutations	2.96849102626332	7.49329993041559E-08	2.80934949945357E-06
MP5	UCEC	FNBP4	germline missense	0.007045366618108	0.017473588961965	0.076117104766619
MP5	UCEC	FNBP4	Somatic_Nsy_mutations	3.1389387705273	1.96930257380197E-07	6.30372029554888E-06
MP5	UCEC	SLC22A24	germline missense	0.008247920362442	0.018912335115551	0.080868148271991
MP5	UCEC	SLC22A24	Somatic_Nsy_mutations	3.71381328180555	9.14937776531915E-11	1.11986534320731E-08
MP5	UCEC	SHANK2	germline missense	-0.006794460123775	0.012377211147637	0.058342267926565
MP5	UCEC	SHANK2	Somatic_Nsy_mutations	2.53875114084023	1.52369967996805E-08	7.34921570691897E-07
MP5	UCEC	ARAP1	germline missense	-0.010751950292159	0.011888734402181	0.056555699062827
MP5	UCEC	ARAP1	Somatic_Nsy_mutations	2.66171095430452	7.41401514048119E-05	0.000897987478072
MP5	UCEC	FAT3	germline missense	-0.003564663832854	0.02248147974465	0.092214234012677
MP5	UCEC	FAT3	Somatic_Nsy_mutations	2.67485904962545	7.94615182560106E-16	9.16437257810214E-13
MP5	UCEC	CWF19L2	germline missense	-0.006796781312421	0.019154162818902	0.081666093898846
MP5	UCEC	CWF19L2	Somatic_Nsy_mutations	1.42434625587691	0.002415124883349	0.015902945873365
MP5	UCEC	KDM5A	germline missense	-0.004667263795001	0.02206224969105	0.09088283089398
MP5	UCEC	KDM5A	Somatic_Nsy_mutations	3.17254140790074	1.59259499676609E-12	4.36456628279222E-10
MP5	UCEC	GDF3	germline missense	0.008314185767873	0.018372407821971	0.079094298685475
MP5	UCEC	GDF3	Somatic_Nsy_mutations	3.00207052270889	2.68124290727059E-07	8.16193088359969E-06
MP5	UCEC	SLCO1B3	germline missense	-0.010864576962738	0.011406030724245	0.054782650132789
MP5	UCEC	SLCO1B3	Somatic_Nsy_mutations	3.04649916743434	1.21686824134395E-07	4.19753467989744E-06
MP5	UCEC	DENND5B	germline missense	-0.010562070736275	0.001686269182195	0.011889547731637
MP5	UCEC	DENND5B	Somatic_Nsy_mutations	2.42599661787908	6.39206397345721E-06	0.000115997072889
MP5	UCEC	SCN8A	germline missense	-0.010726862583173	0.004660843001837	0.026933886983328
MP5	UCEC	SCN8A	Somatic_Nsy_mutations	2.88695054311794	4.34877828317317E-12	9.8205347906119E-10
MP5	UCEC	CCDC59	germline missense	-0.003946348038727	0.022713346143235	0.092912360485831
MP5	UCEC	CCDC59	Somatic_Nsy_mutations	3.20418272648477	1.45014619111396E-07	4.86704530409624E-06
MP5	UCEC	SLC6A15	germline missense	-0.007214723884327	0.007473437926912	0.039300405454384
MP5	UCEC	SLC6A15	Somatic_Nsy_mutations	3.68426171706957	3.20046287156032E-15	2.87087446362056E-12
MP5	UCEC	SLC6A15	TSS_methylation	0.483628782190867	0.003331562298862	0.020581901756156
MP5	UCEC	IFT81	germline missense	0.010806629989717	0.001202014627225	0.009015505210876
MP5	UCEC	IFT81	Somatic_Nsy_mutations	2.5569776298093	0.000160714652773	0.001705989605144
MP5	UCEC	GOLGA3	germline missense	-0.004340874130189	0.019503708386988	0.082789339480844
MP5	UCEC	GOLGA3	Somatic_Nsy_mutations	1.43132085783928	0.022418871417354	0.09201387159678
MP5	UCEC	SGCG	germline missense	-0.006835481276207	0.012172679068962	0.057630534042414
MP5	UCEC	SGCG	Somatic_Nsy_mutations	3.40908889581504	6.17475775089172E-11	8.12217490007994E-09
MP5	UCEC	MIPEP	germline missense	0.008987202972501	0.016859721604014	0.074028876178017
MP5	UCEC	MIPEP	Somatic_Nsy_mutations	3.11994993931481	1.65025495263455E-10	1.8105707735145E-08
MP5	UCEC	HSPH1	germline missense	0.010742518940365	0.005827588230898	0.032179035745272
MP5	UCEC	HSPH1	Somatic_Nsy_mutations	2.58273276639626	3.60391944727729E-08	1.51274050352396E-06
MP5	UCEC	ALG11	germline missense	-0.008237299828248	0.019982702675268	0.084231668744703
MP5	UCEC	ALG11	Somatic_Nsy_mutations	2.95958162854282	1.52720671548179E-06	3.53340712691538E-05
MP5	UCEC	ADPRHL1	germline missense	0.006509099687178	0.008653879052373	0.04412914541481
MP5	UCEC	ADPRHL1	Somatic_Nsy_mutations	2.43803900852731	0.002009867071567	0.013733867195152
MP5	UCEC	SLC7A8	germline missense	0.011348574307363	0.012597270212906	0.059145020048752
MP5	UCEC	SLC7A8	Somatic_Nsy_mutations	2.92722511266858	6.02567482838634E-05	0.000756796948239
MP5	UCEC	HECTD1	germline missense	0.010350299278682	0.015296168102279	0.068663832636486
MP5	UCEC	HECTD1	Somatic_Nsy_mutations	2.48226932135885	1.59765612296401E-08	7.63957205728071E-07
MP5	UCEC	ACTN1	germline missense	0.007307700960138	0.022745375693914	0.093022902164596
MP5	UCEC	ACTN1	Somatic_Nsy_mutations	2.17834207782661	3.31171779121793E-05	0.000459810241745
MP5	UCEC	FLVCR2	germline missense	-0.01127360681944	0.011286070558144	0.054316895279658
MP5	UCEC	FLVCR2	Somatic_Nsy_mutations	2.21647963620761	0.000632115332129	0.005317726677711
MP5	UCEC	ARHGAP11B	germline missense	-0.004788800884362	0.013988421786171	0.064071217710778
MP5	UCEC	ARHGAP11B	SCNAs	0.800907793244089	0.011682860458387	0.055795521591698
MP5	UCEC	NOP10	germline missense	0.012846022751947	0.011094661023859	0.053576680241728
MP5	UCEC	NOP10	SCNAs	0.881808388552786	0.007456348594165	0.039222247874545
MP5	UCEC	FGF7	germline missense	0.011050155429811	0.015212000779737	0.068360154538426
MP5	UCEC	FGF7	Somatic_Nsy_mutations	2.30479255787623	0.001441104641607	0.010464440690295
MP5	UCEC	FGF7	SCNAs	0.901195795876107	0.005824208842056	0.03216587544969
MP5	UCEC	FGF7	TSS_methylation	0.587450968812447	0.002435641073925	0.016011402317956
MP5	UCEC	MAPK6	germline missense	-0.00621090132453	0.022656721541606	0.092752278981672
MP5	UCEC	MAPK6	Somatic_Nsy_mutations	2.72542029290484	1.83223734982275E-06	4.11363823814898E-05
MP5	UCEC	MAPK6	SCNAs	0.887148306818836	0.005296103098102	0.029812066221786
MP5	UCEC	PRTG	germline missense	-0.00589519844017	0.002581171958012	0.016776838440005
MP5	UCEC	PRTG	Somatic_Nsy_mutations	3.03404205189844	6.78317804376832E-13	2.19412595166673E-10
MP5	UCEC	TCF12	germline missense	-0.00795891803445	0.00654384912805	0.035299146180421
MP5	UCEC	TCF12	Somatic_Nsy_mutations	2.01878887582779	9.70065497685506E-05	0.001122728693445
MP5	UCEC	TCF12	SCNAs	0.862621060557589	0.009206797502651	0.04632231256618
MP5	UCEC	MYO9A	germline missense	-0.003777262632102	0.005834584012997	0.032204816113217
MP5	UCEC	MYO9A	Somatic_Nsy_mutations	2.62636223044071	5.9703485002796E-13	1.98080623976057E-10
MP5	UCEC	PML	germline missense	-0.006926872781724	0.024996355578884	0.099843198473289
MP5	UCEC	PML	Somatic_Nsy_mutations	1.99558423995985	0.001252930364815	0.009332722426765
MP5	UCEC	STRA6	germline missense	-0.007960927344269	0.007059452325946	0.037530833992755
MP5	UCEC	STRA6	Somatic_Nsy_mutations	2.98135968288299	4.48915752456702E-05	0.000594126506373
MP5	UCEC	MCTP2	germline missense	-0.010045544921121	0.005005436563543	0.028511931994882
MP5	UCEC	MCTP2	Somatic_Nsy_mutations	3.30421702751381	5.42399993025903E-09	3.09375161676654E-07
MP5	UCEC	PKD1	germline missense	0.003633648793688	0.019918158374763	0.084043177135464
MP5	UCEC	PKD1	Somatic_Nsy_mutations	1.88690417361545	0.000588552896359	0.005015863425862
MP5	UCEC	ERCC4	germline missense	-0.008289838731644	0.021655303607927	0.089605027246775
MP5	UCEC	ERCC4	Somatic_Nsy_mutations	2.71420762927998	9.57724789742968E-09	4.96162899362135E-07
MP5	UCEC	ARHGAP17	germline missense	0.010418088556547	0.014948063241324	0.067441540141714
MP5	UCEC	ARHGAP17	Somatic_Nsy_mutations	2.41602688333853	1.74871999368107E-07	5.71181711219942E-06
MP5	UCEC	CES1	germline missense	-0.005585053584625	0.002050358096939	0.013948078907047
MP5	UCEC	CES1	Somatic_Nsy_mutations	2.33301577521396	2.58832311814743E-06	5.46002323440146E-05
MP5	UCEC	PLLP	germline missense	-0.007568591827165	0.023575420986299	0.095568325807506
MP5	UCEC	PLLP	SCNAs	0.759389308535875	0.010416430191916	0.050974814948724
MP5	UCEC	CNOT1	Germline_truncation	-0.002978315992772	0.024901393385016	0.099525441988266
MP5	UCEC	CNOT1	Somatic_Nsy_mutations	3.22716475108618	1.96663423890242E-16	2.88672108782407E-13
MP5	UCEC	SMPD3	germline missense	-0.004041158533347	0.006476761103362	0.035012099730999
MP5	UCEC	SMPD3	Somatic_Nsy_mutations	3.40798769678612	3.57834865340113E-05	0.000490572788289
MP5	UCEC	SMPD3	SCNAs	0.916898134497544	0.001293072560717	0.009575774616815
MP5	UCEC	NQO1	germline missense	-0.006797079997668	0.014459436857396	0.065765320369522
MP5	UCEC	NQO1	SCNAs	0.755601838070747	0.008941774899382	0.045276951193118
MP5	UCEC	ZNF469	germline missense	0.003939419081037	0.008552019135712	0.043723140093535
MP5	UCEC	ZNF469	Somatic_Nsy_mutations	2.41924180968401	3.3495837813217E-06	6.76537011501895E-05
MP5	UCEC	ZNF469	SCNAs	0.649185682126415	0.018104870126524	0.078202448140418
